transaction_id,cardholder_id,merchant_id,merchant_category,transaction_timestamp,transaction_hour,transaction_day_of_week,transaction_amount_inr,country_code,is_international,pos_entry_mode,velocity_last_1h,velocity_last_24h,avg_txn_amount_30d,std_txn_amount_30d,distance_from_home_km,card_age_days,credit_limit_inr,is_fraud
TXN00050937,CH_007922,MER_00630,travel,2023-11-17 16:06:41,16,4,86.08,IN,0,CHIP,3,3,279.09,41.73,195.7,1391,100000,0
TXN00040788,CH_007130,MER_00056,travel,2023-04-02 02:38:29,2,6,146.7,IN,0,SWIPE,2,6,78.13,407.46,28.0,516,150000,0
TXN00031354,CH_006230,MER_00779,fuel,2023-03-26 05:26:19,5,6,655.58,IN,0,CHIP,2,2,186.32,553.3,221.7,885,500000,0
TXN00031002,CH_000454,MER_00496,fuel,2023-04-24 18:03:45,18,0,480.36,IN,0,CHIP,0,3,235.11,57.39,196.4,391,100000,0
TXN00029939,CH_003572,MER_00647,grocery,2023-08-08 08:07:41,8,1,574.03,JP,1,CHIP,1,1,189.87,188.64,25.2,926,200000,0
TXN00028844,CH_004936,MER_00012,online_retail,2023-12-08 13:35:37,13,4,161.06,IN,0,CHIP,3,7,81.51,620.34,120.4,760,50000,0
TXN00010481,CH_002562,MER_00327,healthcare,2023-02-10 09:27:32,9,4,102.95,IN,0,CNP,3,5,93.09,256.34,281.4,1116,100000,0
TXN00031856,CH_002371,MER_00465,grocery,2023-09-06 15:34:08,15,2,177.42,IN,0,SWIPE,1,3,29.5,69.94,29.7,558,200000,0
TXN00022859,CH_002387,MER_00062,online_retail,2023-11-14 20:15:20,20,1,100.11,IN,0,CHIP,3,8,366.77,291.5,179.8,521,300000,0
TXN00038813,CH_001348,MER_00690,electronics,2023-06-22 09:15:57,9,3,61.8,IN,0,CNP,2,1,77.98,179.44,86.2,815,150000,0
TXN00022308,CH_001056,MER_00208,grocery,2023-05-02 02:10:24,2,1,116.01,IN,0,CHIP,2,5,89.14,83.89,110.9,1715,100000,0
TXN00001373,CH_006239,MER_00123,entertainment,2023-11-16 01:50:53,1,3,19.02,IN,0,CHIP,2,8,213.51,533.07,246.6,630,50000,0
TXN00047152,CH_002093,MER_00717,healthcare,2023-06-27 00:57:46,0,1,17.27,IN,0,CHIP,2,6,95.78,197.57,266.5,1623,200000,0
TXN00005839,CH_001486,MER_00041,utilities,2023-10-30 16:15:38,16,0,357.51,DE,1,CHIP,2,3,44.5,313.65,204.6,472,500000,0
TXN00001770,CH_001187,MER_00077,online_retail,2023-04-09 05:01:19,5,6,44.69,IN,0,CHIP,2,2,100.61,321.5,183.5,1119,75000,0
TXN00037458,CH_003085,MER_00291,jewellery,2023-08-09 08:27:51,8,2,122.15,IN,0,CHIP,2,7,208.33,147.82,192.3,895,500000,0
TXN00006320,CH_007168,MER_00558,healthcare,2023-06-13 05:43:15,5,1,168.22,IN,0,CHIP,3,6,105.05,465.34,36.6,714,100000,0
TXN00045442,CH_006304,MER_00266,travel,2023-06-19 12:55:21,12,0,258.25,IN,0,CNP,0,7,273.69,172.27,57.9,1152,100000,0
TXN00037848,CH_002885,MER_00122,healthcare,2023-11-18 09:18:14,9,5,25.57,IN,0,CHIP,0,1,142.54,370.52,219.3,224,100000,0
TXN00042519,CH_006125,MER_00438,entertainment,2023-04-15 15:52:13,15,5,70.92,IN,0,CHIP,1,8,96.28,186.59,28.8,312,50000,0
TXN00030606,CH_003736,MER_00609,grocery,2023-04-29 23:22:23,23,5,335.64,IN,0,CHIP,0,0,42.59,183.12,176.6,795,50000,0
TXN00016108,CH_006123,MER_00145,utilities,2023-10-29 01:06:53,1,6,626.83,SG,1,CNP,4,20,227.36,197.11,4787.5,1290,75000,1
TXN00029371,CH_002505,MER_00514,jewellery,2023-10-01 11:17:02,11,6,101.55,IN,0,CHIP,1,1,199.59,557.74,36.0,667,50000,0
TXN00028827,CH_002326,MER_00592,online_retail,2023-07-11 22:25:46,22,1,136.52,IN,0,CNP,0,6,83.35,306.16,63.1,559,75000,0
TXN00010236,CH_002785,MER_00103,electronics,2023-05-14 18:33:29,18,6,40.33,IN,0,CHIP,0,6,80.5,213.52,96.4,149,50000,0
TXN00048447,CH_005003,MER_00408,electronics,2023-05-29 13:26:18,13,0,117.69,AE,1,CHIP,1,5,103.85,376.3,80.9,654,500000,0
TXN00008858,CH_006882,MER_00430,electronics,2023-12-20 05:19:51,5,2,61.16,IN,0,SWIPE,2,4,104.22,196.12,240.0,368,200000,0
TXN00039460,CH_004477,MER_00577,grocery,2023-06-13 07:28:36,7,1,314.7,IN,0,CHIP,1,1,69.5,119.73,198.3,1731,150000,0
TXN00015584,CH_002343,MER_00748,restaurant,2023-03-14 23:51:59,23,1,303.15,IN,0,CHIP,3,3,121.88,604.98,280.8,1291,150000,0
TXN00024207,CH_004096,MER_00672,healthcare,2023-06-14 05:04:47,5,2,61.78,IN,0,CNP,2,4,180.18,379.55,37.0,105,75000,0
TXN00039566,CH_000987,MER_00735,grocery,2023-01-25 06:46:30,0,2,13822.0,GB,1,SWIPE,7,28,334.93,204.52,3873.3,1245,75000,1
TXN00012897,CH_004419,MER_00579,travel,2023-04-10 23:54:29,23,0,127.73,IN,0,CNP,3,7,181.56,604.17,106.1,53,50000,0
TXN00011344,CH_004331,MER_00125,jewellery,2023-11-08 02:54:09,2,2,38.89,IN,0,CHIP,1,0,72.36,291.43,242.8,735,75000,0
TXN00014658,CH_001151,MER_00276,online_retail,2023-11-25 05:21:55,5,5,210.22,IN,0,CHIP,1,7,47.54,374.98,230.2,1452,200000,0
TXN00036119,CH_005853,MER_00420,online_retail,2023-08-19 08:30:42,8,5,322.02,IN,0,CHIP,1,5,22.78,257.15,268.6,1012,50000,0
TXN00028294,CH_000956,MER_00003,restaurant,2023-05-09 14:09:10,14,1,79.97,IN,0,CNP,1,0,193.34,427.8,220.9,532,200000,0
TXN00002813,CH_002727,MER_00348,entertainment,2023-12-30 20:17:24,20,5,28.42,SG,1,CHIP,3,8,544.71,281.05,290.9,807,200000,0
TXN00009327,CH_002116,MER_00578,electronics,2023-10-12 13:05:15,13,3,297.74,IN,0,SWIPE,0,8,318.74,401.63,168.3,1689,50000,0
TXN00040883,CH_002914,MER_00402,healthcare,2023-06-06 17:35:36,17,1,261.61,AE,1,CHIP,3,2,60.69,169.68,149.2,993,300000,0
TXN00030373,CH_004348,MER_00543,electronics,2023-07-12 21:09:30,21,2,38.98,IN,0,CHIP,1,0,91.36,249.67,97.5,1009,150000,0
TXN00036268,CH_003874,MER_00619,travel,2023-01-03 10:31:54,10,1,303.38,IN,0,CHIP,3,7,15.59,237.4,192.7,715,150000,0
TXN00045505,CH_003013,MER_00094,entertainment,2023-02-15 19:42:00,19,2,647.0,JP,1,CNP,0,6,80.2,285.15,46.7,1772,150000,0
TXN00038741,CH_001729,MER_00357,electronics,2023-12-04 08:03:51,8,0,101.22,IN,0,CHIP,2,6,41.98,401.58,114.2,864,75000,0
TXN00016003,CH_001254,MER_00381,entertainment,2023-06-02 07:19:08,7,4,208.97,IN,0,CHIP,0,0,73.17,159.3,184.8,1138,100000,0
TXN00031478,CH_003117,MER_00042,jewellery,2023-04-27 15:08:33,15,3,141.56,IN,0,CHIP,2,7,43.49,214.06,60.5,1290,500000,0
TXN00045713,CH_000651,MER_00710,travel,2023-01-07 00:04:22,0,5,189.04,GB,1,CHIP,0,8,148.42,292.37,91.5,88,200000,0
TXN00052385,CH_002261,MER_00117,healthcare,2023-11-15 07:32:46,7,2,454.85,AU,1,CHIP,3,0,170.16,615.2,257.2,484,300000,0
TXN00016548,CH_007271,MER_00034,restaurant,2023-02-12 11:41:10,11,6,292.55,IN,0,CHIP,2,4,43.37,337.59,195.9,809,50000,0
TXN00016543,CH_000979,MER_00214,entertainment,2023-02-16 10:55:31,10,3,105.09,SG,1,CHIP,0,8,57.07,414.89,143.7,1747,75000,0
TXN00041429,CH_004453,MER_00537,online_retail,2023-03-24 11:40:15,11,4,55.29,IN,0,CNP,0,3,298.2,690.57,200.8,276,50000,0
TXN00026080,CH_006147,MER_00161,utilities,2023-07-29 12:53:02,12,5,162.76,IN,0,CNP,1,5,68.55,82.06,124.8,1378,100000,0
TXN00023348,CH_006945,MER_00367,jewellery,2023-01-11 13:45:44,13,2,58.35,DE,1,CHIP,2,4,132.14,66.41,252.4,931,75000,0
TXN00041892,CH_004879,MER_00589,fuel,2023-09-08 01:23:31,1,4,210.4,IN,0,CHIP,2,2,143.8,183.45,123.6,1770,150000,0
TXN00039373,CH_003528,MER_00014,electronics,2023-10-19 22:57:05,22,3,101.9,IN,0,CHIP,3,4,57.99,276.75,285.8,549,100000,0
TXN00016345,CH_005696,MER_00201,restaurant,2023-10-06 21:41:37,21,4,126.84,IN,0,CHIP,2,0,222.28,132.26,206.4,1376,150000,0
TXN00032135,CH_005994,MER_00662,grocery,2023-02-02 19:24:14,19,3,189.42,IN,0,CNP,3,0,83.34,355.97,43.8,125,100000,0
TXN00054436,CH_002480,MER_00777,travel,2023-05-06 01:38:49,1,5,155.0,IN,0,CHIP,0,7,78.49,352.81,19.9,1757,150000,0
TXN00042491,CH_007450,MER_00786,online_retail,2023-06-28 16:21:32,16,2,432.87,IN,0,CHIP,2,4,114.86,472.64,296.8,1349,300000,0
TXN00015943,CH_004193,MER_00321,grocery,2023-10-09 23:01:23,23,0,195.95,IN,0,CHIP,2,1,66.86,139.82,29.0,1595,50000,0
TXN00054919,CH_003263,MER_00514,restaurant,2023-09-02 23:47:40,23,5,38.29,IN,0,CNP,3,6,177.97,118.7,185.6,767,200000,0
TXN00021052,CH_002045,MER_00189,restaurant,2023-04-26 23:28:45,23,2,214.3,IN,0,CHIP,3,4,28.92,441.4,9.2,917,500000,0
TXN00047845,CH_002148,MER_00061,utilities,2023-03-09 19:34:01,19,3,211.8,IN,0,CHIP,1,1,76.1,117.1,127.4,228,75000,0
TXN00051100,CH_003155,MER_00106,healthcare,2023-06-19 23:32:22,23,0,256.53,IN,0,CNP,0,6,105.43,37.7,177.7,866,300000,0
TXN00045044,CH_003797,MER_00112,electronics,2023-01-04 22:00:18,22,2,48.57,IN,0,CNP,0,4,75.54,185.68,260.5,1089,150000,0
TXN00018697,CH_003624,MER_00709,restaurant,2023-05-23 09:17:03,9,1,512.73,IN,0,SWIPE,2,4,84.83,361.03,103.5,406,50000,0
TXN00047616,CH_000060,MER_00071,electronics,2023-11-26 03:19:13,3,6,174.88,IN,0,CNP,2,7,117.99,356.56,250.0,860,500000,0
TXN00029688,CH_000475,MER_00007,fuel,2023-03-21 10:14:31,10,1,146.93,IN,0,CNP,3,2,111.4,330.45,250.2,911,150000,0
TXN00015903,CH_000680,MER_00158,healthcare,2023-12-22 07:12:28,7,4,142.85,IN,0,CHIP,1,6,178.69,328.69,75.8,110,500000,0
TXN00046383,CH_001929,MER_00338,fuel,2023-12-22 13:49:17,13,4,32.25,IN,0,CHIP,1,0,156.36,441.29,33.1,1236,150000,0
TXN00051837,CH_006089,MER_00232,electronics,2023-10-18 18:15:06,18,2,478.22,IN,0,CHIP,3,3,148.98,240.92,113.7,453,500000,0
TXN00014038,CH_004823,MER_00739,entertainment,2023-03-03 09:36:56,9,4,139.43,IN,0,CNP,3,5,161.8,123.2,254.3,980,75000,0
TXN00044617,CH_005428,MER_00176,fuel,2023-12-23 20:49:25,20,5,85.28,IN,0,CHIP,3,4,127.92,279.83,19.7,650,50000,0
TXN00015822,CH_004070,MER_00213,restaurant,2023-06-07 03:54:26,3,2,140.9,CA,1,CNP,2,7,140.06,193.97,79.1,440,500000,0
TXN00037674,CH_005341,MER_00562,entertainment,2023-10-25 09:06:40,9,2,57.15,IN,0,CHIP,2,5,22.35,390.22,34.7,68,100000,0
TXN00022501,CH_003413,MER_00433,healthcare,2023-03-18 16:32:17,16,5,109.69,IN,0,CHIP,3,8,67.18,402.74,24.1,677,200000,0
TXN00019018,CH_007405,MER_00628,grocery,2023-09-12 17:28:29,17,1,329.47,IN,0,CHIP,0,6,161.34,412.96,78.7,1035,200000,0
TXN00012513,CH_006617,MER_00540,grocery,2023-10-10 01:02:16,1,1,120.56,IN,0,CHIP,1,2,112.45,201.16,159.7,1708,200000,0
TXN00047787,CH_000365,MER_00418,entertainment,2023-05-16 13:12:38,13,1,59.19,IN,0,CHIP,2,6,101.44,285.31,34.1,1484,100000,0
TXN00039320,CH_001310,MER_00302,restaurant,2023-10-15 06:28:17,6,6,84.7,IN,0,SWIPE,3,6,57.03,371.94,65.9,939,200000,0
TXN00047651,CH_005281,MER_00637,healthcare,2023-12-13 02:58:30,2,2,42.51,IN,0,CHIP,2,2,66.92,293.98,41.0,140,75000,0
TXN00052884,CH_006062,MER_00505,online_retail,2023-04-23 04:49:30,4,6,119.84,IN,0,CHIP,3,5,77.32,209.97,146.7,1644,50000,0
TXN00018657,CH_007502,MER_00480,healthcare,2023-08-31 03:30:20,3,3,215.4,SG,1,SWIPE,1,3,129.45,331.69,2.2,240,100000,0
TXN00005343,CH_003950,MER_00693,entertainment,2023-09-09 04:03:46,4,5,254.39,IN,0,CHIP,0,4,190.38,50.11,207.7,1781,50000,0
TXN00026078,CH_006900,MER_00025,grocery,2023-07-26 18:35:51,18,2,111.18,IN,0,SWIPE,0,6,91.49,272.19,268.3,921,300000,0
TXN00012051,CH_000794,MER_00371,healthcare,2023-01-07 13:22:13,13,5,104.43,IN,0,CNP,3,0,600.67,432.3,220.7,1094,100000,0
TXN00041867,CH_003731,MER_00017,online_retail,2023-02-05 16:26:02,16,6,242.77,IN,0,CHIP,0,1,136.84,196.07,50.7,1609,300000,0
TXN00019284,CH_003838,MER_00183,entertainment,2023-12-23 09:19:56,9,5,249.44,IN,0,CNP,0,7,262.36,365.64,181.8,1727,100000,0
TXN00035351,CH_003098,MER_00628,utilities,2023-08-07 15:40:51,15,0,69.4,IN,0,CHIP,2,3,82.09,515.71,216.7,1477,75000,0
TXN00019131,CH_000864,MER_00783,electronics,2023-06-12 03:20:49,3,0,676.68,IN,0,CHIP,1,8,139.19,398.61,136.5,727,100000,0
TXN00047963,CH_002984,MER_00022,healthcare,2023-07-20 22:19:19,22,3,139.64,AE,1,CHIP,0,4,114.56,7.36,169.7,1164,500000,0
TXN00016154,CH_006082,MER_00695,jewellery,2023-12-30 02:12:36,2,5,72.24,IN,0,CHIP,0,5,117.33,146.27,278.2,1643,100000,0
TXN00046445,CH_000954,MER_00533,travel,2023-11-04 04:30:07,4,5,71.46,IN,0,SWIPE,0,2,137.9,354.61,196.3,332,100000,0
TXN00002419,CH_003388,MER_00398,online_retail,2023-05-06 12:28:34,12,5,92.47,IN,0,CHIP,3,7,401.83,256.51,79.5,1045,500000,0
TXN00042655,CH_004843,MER_00218,electronics,2023-06-27 07:57:14,7,1,271.74,IN,0,CHIP,2,6,153.3,235.14,274.2,133,300000,0
TXN00048977,CH_004995,MER_00694,travel,2023-08-08 14:49:52,14,1,231.87,US,1,CHIP,2,0,77.39,384.26,203.2,1420,100000,0
TXN00029941,CH_005099,MER_00671,grocery,2023-08-05 11:44:21,11,5,234.84,SG,1,CHIP,2,2,37.73,359.69,248.7,731,100000,0
TXN00011228,CH_001483,MER_00084,entertainment,2023-04-01 11:05:31,11,5,400.1,IN,0,CHIP,1,5,222.82,1.63,148.8,1685,500000,0
TXN00006481,CH_005787,MER_00229,online_retail,2023-11-23 03:17:15,3,3,56.22,IN,0,CHIP,2,3,156.64,255.49,148.0,532,50000,0
TXN00006144,CH_004172,MER_00035,utilities,2023-05-03 07:00:54,7,2,53.8,SG,1,SWIPE,3,7,116.78,80.45,125.7,1308,300000,0
TXN00038317,CH_003269,MER_00517,fuel,2023-12-28 03:25:35,3,3,62.12,IN,0,CNP,2,5,121.86,531.89,196.3,812,200000,0
TXN00034614,CH_001860,MER_00779,grocery,2023-03-20 05:40:36,5,0,98.09,IN,0,CHIP,2,7,115.36,283.23,222.3,1689,75000,0
TXN00009943,CH_007675,MER_00037,online_retail,2023-10-03 01:11:43,1,1,132.71,IN,0,CHIP,1,3,72.47,385.65,59.3,1559,150000,0
TXN00028604,CH_005857,MER_00407,electronics,2023-04-29 08:53:56,8,5,83.11,IN,0,CHIP,0,3,168.79,382.14,65.3,908,50000,0
TXN00047675,CH_003741,MER_00391,utilities,2023-07-30 20:22:22,20,6,262.35,IN,0,CNP,1,4,97.57,426.23,83.5,841,50000,0
TXN00004857,CH_004175,MER_00033,travel,2023-06-16 09:53:06,9,4,96.08,IN,0,CHIP,1,3,103.83,181.93,146.6,32,500000,0
TXN00024439,CH_006431,MER_00064,fuel,2023-09-20 03:52:40,3,2,122.57,US,1,SWIPE,0,3,135.97,234.21,35.4,1151,200000,0
TXN00044066,CH_006186,MER_00052,travel,2023-05-09 21:58:58,21,1,80.7,IN,0,CHIP,3,3,184.57,39.39,270.6,1057,300000,0
TXN00040924,CH_003375,MER_00684,grocery,2023-07-06 12:36:22,12,3,88.67,IN,0,CHIP,0,2,59.88,240.68,54.1,801,150000,0
TXN00013963,CH_003477,MER_00689,utilities,2023-07-26 19:27:26,19,2,276.84,IN,0,CNP,2,8,107.45,232.45,183.5,789,100000,0
TXN00050495,CH_000523,MER_00405,online_retail,2023-04-13 08:41:39,8,3,191.62,IN,0,CHIP,3,5,54.22,549.09,19.1,250,200000,0
TXN00050712,CH_003915,MER_00428,travel,2023-11-07 12:03:49,12,1,231.15,IN,0,CHIP,3,0,73.46,317.63,226.1,1136,300000,0
TXN00032781,CH_002194,MER_00226,online_retail,2023-01-28 06:58:14,6,5,98.78,IN,0,CNP,1,0,49.23,272.31,28.2,1009,100000,0
TXN00039494,CH_007469,MER_00610,online_retail,2023-10-12 16:46:15,16,3,52.07,IN,0,CNP,2,7,145.34,91.02,296.8,1689,75000,0
TXN00049317,CH_006460,MER_00206,utilities,2023-10-05 14:38:59,14,3,124.74,IN,0,SWIPE,1,4,124.18,271.37,58.5,425,75000,0
TXN00021475,CH_001273,MER_00556,utilities,2023-02-21 15:50:24,15,1,123.61,IN,0,CHIP,2,8,76.69,504.06,181.4,1032,50000,0
TXN00011650,CH_002846,MER_00507,grocery,2023-12-13 19:55:58,19,2,4.23,IN,0,CHIP,3,7,104.14,401.53,124.0,246,100000,0
TXN00001693,CH_005318,MER_00675,jewellery,2023-01-24 01:01:58,1,1,50.74,IN,0,CHIP,1,1,333.38,445.94,92.8,684,150000,0
TXN00009587,CH_003913,MER_00463,fuel,2023-04-23 10:25:20,10,6,114.82,IN,0,CHIP,1,2,49.2,240.1,63.9,263,150000,0
TXN00002447,CH_007261,MER_00123,travel,2023-10-13 23:11:38,23,4,62.94,IN,0,CHIP,3,4,77.12,296.97,102.4,142,150000,0
TXN00017945,CH_002120,MER_00564,grocery,2023-07-26 13:15:28,13,2,240.57,IN,0,SWIPE,0,7,109.22,317.1,139.1,1454,300000,0
TXN00026339,CH_004308,MER_00513,electronics,2023-08-17 02:15:04,2,3,101.82,IN,0,CNP,1,6,74.63,150.32,202.0,119,100000,0
TXN00030030,CH_005174,MER_00008,fuel,2023-11-21 04:13:00,4,1,349.99,IN,0,CHIP,3,8,94.33,403.12,35.5,375,75000,0
TXN00041898,CH_007493,MER_00746,jewellery,2023-07-18 01:18:33,1,1,441.46,AE,1,CHIP,0,4,59.72,523.26,50.6,1777,100000,0
TXN00025332,CH_006476,MER_00142,entertainment,2023-12-15 04:21:36,4,4,96.24,IN,0,CHIP,0,2,102.52,252.94,193.5,1035,50000,0
TXN00028107,CH_007220,MER_00011,fuel,2023-05-26 11:06:13,11,4,138.29,IN,0,CHIP,1,1,97.52,418.18,240.5,1307,300000,0
TXN00049167,CH_003747,MER_00474,jewellery,2023-12-29 18:25:32,18,4,250.58,GB,1,CHIP,2,5,157.82,416.74,93.3,111,75000,0
TXN00053015,CH_005821,MER_00503,travel,2023-09-03 00:52:54,0,6,33.02,JP,1,CNP,1,8,61.54,135.21,56.6,1262,50000,0
TXN00052544,CH_007384,MER_00040,online_retail,2023-08-22 07:52:52,7,1,84.83,IN,0,CHIP,3,5,97.53,531.42,284.3,1119,300000,0
TXN00009114,CH_002192,MER_00709,fuel,2023-12-26 19:38:30,19,1,46.4,IN,0,CHIP,0,4,59.55,184.14,157.2,365,150000,0
TXN00037480,CH_002351,MER_00506,entertainment,2023-02-22 22:08:25,22,2,272.12,IN,0,CHIP,2,6,56.2,460.65,260.9,1564,150000,0
TXN00050870,CH_003678,MER_00520,grocery,2023-11-04 22:16:35,22,5,75.86,DE,1,CNP,3,7,101.02,149.25,188.5,464,75000,0
TXN00017846,CH_002434,MER_00082,healthcare,2023-02-06 21:31:16,21,0,209.64,IN,0,SWIPE,0,6,189.11,238.32,117.3,748,50000,0
TXN00001034,CH_000769,MER_00470,jewellery,2023-06-19 03:03:39,3,0,362.66,IN,0,CHIP,0,5,159.19,529.2,190.9,492,100000,0
TXN00052149,CH_004933,MER_00460,online_retail,2023-05-07 19:49:16,19,6,111.08,IN,0,CNP,2,1,142.7,252.33,107.1,390,50000,0
TXN00037200,CH_006999,MER_00567,utilities,2023-02-13 09:56:35,9,0,72.95,GB,1,CHIP,1,7,171.52,189.84,288.4,1607,50000,0
TXN00051110,CH_006828,MER_00264,jewellery,2023-11-28 06:11:02,6,1,210.48,IN,0,CHIP,3,0,106.41,275.94,66.4,1203,300000,0
TXN00030441,CH_003845,MER_00100,restaurant,2023-09-29 03:46:54,3,4,428.55,IN,0,SWIPE,2,4,84.55,425.29,169.3,1493,500000,0
TXN00048441,CH_002693,MER_00165,online_retail,2023-09-11 09:48:54,9,0,170.3,IN,0,SWIPE,1,3,25.76,299.73,198.7,884,300000,0
TXN00041854,CH_003368,MER_00235,jewellery,2023-10-06 14:39:57,14,4,161.91,IN,0,SWIPE,1,2,68.15,388.46,57.5,1228,150000,0
TXN00049673,CH_003577,MER_00614,restaurant,2023-05-27 17:18:49,17,5,130.74,IN,0,SWIPE,3,6,261.17,161.48,151.8,1308,500000,0
TXN00021582,CH_006464,MER_00174,jewellery,2023-01-11 23:17:25,23,2,211.41,IN,0,CHIP,2,7,71.15,20.97,65.4,302,500000,0
TXN00016303,CH_007029,MER_00458,jewellery,2023-01-09 12:03:51,12,0,128.75,IN,0,SWIPE,3,7,199.06,388.25,141.9,1711,500000,0
TXN00012370,CH_001473,MER_00538,restaurant,2023-08-24 02:28:59,2,3,367.66,FR,1,CHIP,3,2,93.85,321.97,102.7,1669,500000,0
TXN00051137,CH_006522,MER_00652,healthcare,2023-06-10 12:06:34,12,5,47.58,IN,0,CNP,1,3,29.22,755.12,243.3,253,50000,0
TXN00012010,CH_002317,MER_00562,restaurant,2023-07-01 13:52:44,13,5,171.15,IN,0,CNP,0,6,125.4,268.22,288.0,1400,500000,0
TXN00049547,CH_006887,MER_00354,healthcare,2023-03-14 09:48:21,3,1,1343.36,IN,0,SWIPE,5,14,159.33,347.0,7091.5,773,150000,1
TXN00025310,CH_003882,MER_00011,entertainment,2023-03-22 18:59:30,18,2,171.83,CA,1,CHIP,3,8,397.68,105.98,266.3,646,75000,0
TXN00011956,CH_001835,MER_00351,jewellery,2023-05-03 01:39:25,1,2,218.24,IN,0,CHIP,1,8,34.1,139.12,107.5,1287,300000,0
TXN00030539,CH_004353,MER_00056,healthcare,2023-07-17 07:28:36,7,0,42.89,IN,0,CHIP,2,0,68.85,73.2,263.3,1454,75000,0
TXN00034756,CH_001179,MER_00445,entertainment,2023-11-27 07:16:53,7,0,420.92,IN,0,CHIP,2,5,92.58,306.75,104.1,1389,500000,0
TXN00036393,CH_005543,MER_00279,online_retail,2023-03-01 16:56:45,16,2,229.95,IN,0,CHIP,1,5,224.51,609.87,48.5,1225,300000,0
TXN00009966,CH_005678,MER_00468,entertainment,2023-10-10 12:42:16,12,1,401.35,IN,0,CHIP,3,3,71.84,519.0,233.9,1395,200000,0
TXN00043142,CH_000728,MER_00450,grocery,2023-01-20 12:53:49,12,4,271.33,CA,1,SWIPE,3,3,22.68,398.41,203.5,709,500000,0
TXN00047804,CH_005785,MER_00312,travel,2023-04-06 18:15:42,18,3,135.73,FR,1,CHIP,1,8,175.99,407.84,197.3,1167,75000,0
TXN00030059,CH_003736,MER_00181,restaurant,2023-10-12 11:10:48,11,3,206.79,IN,0,CNP,1,8,70.65,128.45,105.4,685,200000,0
TXN00032692,CH_004051,MER_00267,restaurant,2023-06-03 17:11:53,17,5,103.5,IN,0,CHIP,1,8,23.7,521.89,284.4,492,200000,0
TXN00046732,CH_001450,MER_00029,fuel,2023-03-25 07:03:31,7,5,27.3,IN,0,CHIP,3,5,45.89,371.8,254.0,1444,150000,0
TXN00012555,CH_005355,MER_00797,restaurant,2023-05-07 20:43:04,20,6,180.36,FR,1,SWIPE,1,8,46.46,505.37,29.2,63,200000,0
TXN00051257,CH_003390,MER_00706,travel,2023-12-23 21:01:38,21,5,192.18,IN,0,CHIP,0,8,94.87,200.07,79.3,494,150000,0
TXN00017653,CH_007211,MER_00303,travel,2023-06-12 13:20:09,13,0,308.11,IN,0,CNP,0,3,164.16,301.28,86.1,537,100000,0
TXN00028563,CH_002324,MER_00063,fuel,2023-12-29 22:17:03,22,4,204.96,IN,0,SWIPE,0,1,69.05,188.0,1.3,1501,200000,0
TXN00035392,CH_005236,MER_00329,grocery,2023-01-01 21:44:12,21,6,79.37,IN,0,CHIP,2,8,193.35,21.68,193.3,486,200000,0
TXN00020792,CH_006332,MER_00730,fuel,2023-01-24 10:58:14,10,1,73.76,IN,0,SWIPE,2,0,254.82,594.18,287.7,114,300000,0
TXN00031362,CH_000231,MER_00222,fuel,2023-12-05 10:50:03,10,1,221.32,IN,0,CNP,1,3,30.39,190.21,119.2,1304,150000,0
TXN00037265,CH_004872,MER_00594,entertainment,2023-04-28 04:43:01,4,4,46.65,IN,0,CHIP,2,0,260.79,83.33,45.2,1741,100000,0
TXN00047976,CH_003054,MER_00295,restaurant,2023-09-10 21:10:33,21,6,92.98,IN,0,SWIPE,0,8,120.69,473.35,266.7,1559,500000,0
TXN00033059,CH_001937,MER_00337,restaurant,2023-11-10 09:41:54,9,4,255.55,IN,0,CNP,1,0,134.81,436.62,104.8,1273,200000,0
TXN00028899,CH_006770,MER_00693,travel,2023-05-09 08:06:46,8,1,202.36,US,1,CNP,0,6,202.37,389.46,83.6,233,150000,0
TXN00035211,CH_004828,MER_00721,grocery,2023-02-26 05:06:25,5,6,407.93,IN,0,CNP,1,3,154.62,325.67,286.1,278,50000,0
TXN00043718,CH_000737,MER_00686,electronics,2023-01-11 01:06:08,1,2,252.9,IN,0,CHIP,1,8,98.32,270.24,83.4,662,75000,0
TXN00005484,CH_000240,MER_00439,entertainment,2023-11-18 20:21:28,20,5,79.96,GB,1,CHIP,3,1,156.37,372.5,122.4,127,50000,0
TXN00012607,CH_000470,MER_00480,restaurant,2023-05-26 11:11:51,11,4,154.97,IN,0,CHIP,0,0,62.56,612.64,296.1,525,500000,0
TXN00048192,CH_001675,MER_00591,healthcare,2023-01-08 03:24:00,3,6,85.09,IN,0,SWIPE,2,8,79.66,273.13,250.3,128,75000,0
TXN00053256,CH_002521,MER_00198,utilities,2023-01-28 16:51:05,16,5,202.01,IN,0,CNP,1,1,82.07,304.05,5.3,417,75000,0
TXN00050874,CH_006596,MER_00679,utilities,2023-10-19 06:18:26,6,3,133.56,GB,1,CHIP,0,8,92.64,644.16,147.0,1114,500000,0
TXN00038649,CH_002920,MER_00798,jewellery,2023-08-23 20:40:36,20,2,83.64,IN,0,CHIP,0,8,206.58,491.02,175.6,708,300000,0
TXN00018227,CH_003344,MER_00723,travel,2023-02-08 21:01:46,21,2,23.59,IN,0,CNP,3,7,42.01,556.1,229.9,1626,300000,0
TXN00032714,CH_004886,MER_00213,fuel,2023-02-15 03:21:35,3,2,85.72,IN,0,CNP,3,7,221.46,278.26,256.7,643,300000,0
